INFO 2012-01-18 18:09:41,353 Org/Place import start
INFO 2012-01-18 18:13:01,699 84770237415: Record for Place exists
INFO 2012-01-18 18:13:04,512 144759948888561: Imported successfully as Get-Go. Loc: , Beaver Falls, PA, 
INFO 2012-01-18 18:13:04,547 224592010902529: Imported successfully as Pmf Garage. Loc: 124 Plunkett Drive, Zelienople, PA, , 
INFO 2012-01-18 18:13:05,693 185878781481890: Imported successfully as Kennedy Park, Vandergrift. Loc: , , , 
INFO 2012-01-18 18:13:06,004 150259971657162: Imported successfully as State Game Lands Number 189. Loc: , Aliquippa, PA, 
INFO 2012-01-18 18:13:06,038 116454541712625: Imported successfully as C's Waffles Family Restaurant. Loc: 225 5th St, Ellwood City, PA, 
INFO 2012-01-18 18:13:06,425 150346764982023: Imported successfully as Independence Elementary School. Loc: 103 School Rd, Aliquippa, PA, 15001
INFO 2012-01-18 18:13:06,427 113408672025933: Record for Place exists
INFO 2012-01-18 18:13:06,711 126844847361328: Imported successfully as Pollocks Knob. Loc: , Finleyville, PA, 
INFO 2012-01-18 18:13:06,713 205210779535111: Record for Place exists
INFO 2012-01-18 18:13:06,747 308791673012: Imported successfully as American Billing Company LLC. Loc: 137 September Dr, Butler, PA, 
INFO 2012-01-18 18:13:06,749 145179758874340: Record for Place exists
INFO 2012-01-18 18:13:07,057 148665771830179: Imported successfully as Lonestar. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:07,091 202767533078903: Imported successfully as PLS Logistics Services. Loc: 3120 Unionville Road, Cranberry, PA, 
INFO 2012-01-18 18:13:07,353 167110393348022: Imported successfully as Ccp Norwin. Loc: , , , 
INFO 2012-01-18 18:13:07,355 130412090342734: Record for Place exists
INFO 2012-01-18 18:13:07,684 139943892738430: Imported successfully as Bella luna. Loc: , Murrysville, PA, 
INFO 2012-01-18 18:13:07,718 116052408416798: Imported successfully as Nrgize Cafe. Loc: 601 Clairton Blvd, Pittsburgh, PA, 
INFO 2012-01-18 18:13:07,748 113482058684710: Imported successfully as Blue Haven Lounge. Loc: 492 Nixon Rd, Cheswick, PA, 
INFO 2012-01-18 18:13:07,780 115694385117400: Imported successfully as Aresto Comics Inc. Loc: 2785 Leechburg Rd, New Kensington, PA, 
INFO 2012-01-18 18:13:07,782 192149290854828: Record for Place exists
INFO 2012-01-18 18:13:08,048 146778998744377: Imported successfully as Hookstown Fair. Loc: 1187 State Route 168, Hookstown, PA, 15050
INFO 2012-01-18 18:13:08,098 102620506466525: Imported successfully as The Balcony at 1700 Grandview Mt. Washington  Pittsburgh, PA. Loc: 1700 Grandview Mt. Washington, Pittsburgh, PA, 
INFO 2012-01-18 18:13:08,100 272453096109396: Record for Place exists
INFO 2012-01-18 18:13:08,134 141110825928281: Imported successfully as F S Elliott Co. Loc: 951 N 4th St, Jeannette, PA, 
INFO 2012-01-18 18:13:08,168 160565147302783: Imported successfully as Scott Spine and Rehabilitation Center, LLC. Loc: 8500 Brooktree Road, Suite 305, Wexford, PA, 
INFO 2012-01-18 18:13:08,170 116173321782587: Record for Place exists
INFO 2012-01-18 18:13:08,498 109285985794190: Imported successfully as Devlin's Pointe. Loc: 2857 Oxford Blvd, Allison Park, PA, 15101
INFO 2012-01-18 18:13:08,501 139834522780280: Record for Place exists
INFO 2012-01-18 18:13:08,530 152975604712693: Imported successfully as Cigars & More. Loc: 1105 3rd Ave, New Brighton, PA, 
INFO 2012-01-18 18:13:08,534 194512603893729: Record for Place exists
INFO 2012-01-18 18:13:08,568 133917556710329: Imported successfully as Alcoma Dental Associates. Loc: 5769 Saltsburg Road, Verona, PA, 
INFO 2012-01-18 18:13:08,984 153981684613059: Imported successfully as Golden living center. Loc: , Oakmont, PA, 
INFO 2012-01-18 18:13:08,986 206834902676113: Record for Place exists
INFO 2012-01-18 18:13:09,022 51821466134: Imported successfully as Evangel Heights Assembly of God. Loc: 120 Beale Road, Sarver, PA, 
INFO 2012-01-18 18:13:09,025 34991706148: Record for Place exists
INFO 2012-01-18 18:13:09,277 140493199350865: Imported successfully as My Bedroom :). Loc: , McKeesport, PA, 
INFO 2012-01-18 18:13:09,279 109793778511: Record for Place exists
INFO 2012-01-18 18:13:09,281 189517574397166: Record for Place exists
INFO 2012-01-18 18:13:09,701 108704949210422: Imported successfully as Bank of America. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:09,737 118474761573288: Imported successfully as Jackie's Flowers and Gift Shop. Loc: 300 Butler Road, Kittanning, PA, 
INFO 2012-01-18 18:13:10,053 154138654646852: Imported successfully as HELL!. Loc: , Leetsdale, PA, 
INFO 2012-01-18 18:13:10,085 151141714898911: Imported successfully as Crabtree Gas & Go. Loc: 6417 Saltsburg Rd, Pittsburgh, PA, 
INFO 2012-01-18 18:13:10,124 146700408718136: Imported successfully as ECHO Retail. Loc: 701 Alpha Drive, Pittsburgh, PA, 
INFO 2012-01-18 18:13:10,127 129605487155868: Record for Place exists
INFO 2012-01-18 18:13:10,387 250740548296847: Imported successfully as J Barn. Loc: , , , 
INFO 2012-01-18 18:13:10,389 120121908005219: Record for Place exists
INFO 2012-01-18 18:13:10,391 132799910124582: Record for Place exists
INFO 2012-01-18 18:13:10,426 158502477545575: Imported successfully as Seton Hill University Bookstore. Loc: One Seton Hill Drive, Greensburg, PA, , 
INFO 2012-01-18 18:13:10,837 139593182744185: Imported successfully as Union Church. Loc: , North Buffalo, PA, 
INFO 2012-01-18 18:13:10,839 166321646717084: Record for Place exists
INFO 2012-01-18 18:13:10,871 100865333290993: Imported successfully as Shurina's Pizza & Ice Cream. Loc: 622 N Pike Rd, Cabot, PA, 
INFO 2012-01-18 18:13:10,917 117439391615303: Imported successfully as Second Baptist Church. Loc: 2322 10th Ave, Beaver Falls, PA, 
INFO 2012-01-18 18:13:10,947 115806965107958: Imported successfully as Starr Road Mushroom Market & Catering. Loc: 111 Starr Rd, Russellton, PA, 
INFO 2012-01-18 18:13:10,980 145604985462634: Imported successfully as The Mauro A G Company. Loc: 310 Alpha Dr, Pittsburgh, PA, 
INFO 2012-01-18 18:13:10,983 200451816662433: Record for Place exists
INFO 2012-01-18 18:13:10,985 215168385182277: Record for Place exists
INFO 2012-01-18 18:13:10,987 116206435099448: Record for Place exists
INFO 2012-01-18 18:13:11,020 194060237291835: Imported successfully as Twelve Oaks Mansion. Loc: 160 Scharberry Lane, Mars, PA, 
INFO 2012-01-18 18:13:11,286 165337386811181: Imported successfully as Eastgate Exxon. Loc: 12 Eastgate, Monessen, PA, 15062
INFO 2012-01-18 18:13:11,320 121518544599049: Imported successfully as Speers St Grill. Loc: 121 Speer St, Belle Vernon, PA, , 
INFO 2012-01-18 18:13:11,322 110507515682021: Record for Place exists
INFO 2012-01-18 18:13:11,324 115057095187406: Record for Place exists
INFO 2012-01-18 18:13:11,358 117098328310068: Imported successfully as Salonika Gyros. Loc: 133 6th St, Pittsburgh, PA, 
INFO 2012-01-18 18:13:11,361 187908647927565: Record for Place exists
INFO 2012-01-18 18:13:11,363 214876341860976: Record for Place exists
INFO 2012-01-18 18:13:12,064 158228644238422: Imported successfully as Brady' s Run Park Maple Syrup Federal. Loc: , Beaver Falls, PA, 
INFO 2012-01-18 18:13:12,097 160023624021446: Imported successfully as Five Guys Burgers and Fries. Loc: 4899 William Penn Hwy, Murrysville, PA, 
INFO 2012-01-18 18:13:12,469 144444652242705: Imported successfully as Roberts Vocational Center. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:13,192 142419929122177: Imported successfully as John Morrow Elementary School. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:13,515 165036776900323: Imported successfully as Crayons Tattoo. Loc: , , , 
INFO 2012-01-18 18:13:13,549 113591145353136: Imported successfully as Bar 48 & Grille. Loc: 101 Simpson Howell Rd., Elizabeth, PA, 
INFO 2012-01-18 18:13:13,586 325647637258: Imported successfully as Coldwell Banker Real Estate Services Cranberry Office. Loc: 20510 Route 19 Suite 100, Cranberry, PA, 
INFO 2012-01-18 18:13:14,110 118215874896935: Imported successfully as Divine Redeemer School. Loc: 726 4th Ave, Ford City, PA, 16226
INFO 2012-01-18 18:13:14,146 150521249184: Imported successfully as Rodeway Inn Greensburg. Loc: 935 E. Pittsburgh St Rt. 30, Greensburg, PA, 
ERROR 2012-01-18 18:13:14,147 198674680210480: 
ERROR 2012-01-18 18:13:14,147 100857253292290: 
INFO 2012-01-18 18:13:14,176 104935866217051: Imported successfully as Sacred Heart Cemetery & Mausoleum. Loc: 97 Sacred Heart Rd, Monongahela, PA, 
INFO 2012-01-18 18:13:14,209 120908971257276: Imported successfully as Saint Andrew Lutheran Church. Loc: 987 Beaver Grade Rd, Coraopolis, PA, 
INFO 2012-01-18 18:13:14,240 140865762618250: Imported successfully as James R Kukurin Associates Inc. Loc: 917 Lynn Ave, Turtle Creek, PA, 
ERROR 2012-01-18 18:13:14,241 175581475815086: 
INFO 2012-01-18 18:13:14,243 116944331657445: Record for Place exists
ERROR 2012-01-18 18:13:14,244 185001904884688: 
INFO 2012-01-18 18:13:14,562 151777124919586: Imported successfully as Elwood City PA. Loc: , , , 
ERROR 2012-01-18 18:13:14,562 135024636533661: 
INFO 2012-01-18 18:13:14,885 191477140863089: Imported successfully as Coventry Healthcare. Loc: , Ogle, PA, 
ERROR 2012-01-18 18:13:14,885 289475654402836: 
INFO 2012-01-18 18:13:15,337 175176532540140: Imported successfully as Blue Iguana. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:15,661 145960582143116: Imported successfully as Pittsburgh Half Marathon. Loc: , , , 
INFO 2012-01-18 18:13:15,663 116200898408674: Record for Place exists
INFO 2012-01-18 18:13:15,899 225478504145085: Imported successfully as Cranberry Waterpark. Loc: , , , 
INFO 2012-01-18 18:13:16,186 199313506751417: Imported successfully as Ymca. Loc: , Fallston, PA, 
INFO 2012-01-18 18:13:16,220 116435718380229: Imported successfully as Sifu Slaughter's Chinese Martial Arts. Loc: 20273 Route 19, Cranberry, PA, 
INFO 2012-01-18 18:13:16,222 140770299300493: Record for Place exists
INFO 2012-01-18 18:13:16,252 166065400078569: Imported successfully as McDonald's. Loc: 3085 PITTSBURGH RD(SATELLITE), Perryopolis, PA, 
INFO 2012-01-18 18:13:16,256 106715436057269: Record for Place exists
INFO 2012-01-18 18:13:16,259 140876022595079: Record for Place exists
INFO 2012-01-18 18:13:16,771 153014468084828: Imported successfully as Pittsburgh International Airport. Loc: , Virsoix, PA, 
INFO 2012-01-18 18:13:17,183 177211798956783: Imported successfully as music express tanning. Loc: 1126 7th Ave, Beaver Falls, PA, 15010
INFO 2012-01-18 18:13:17,185 171067916286046: Record for Place exists
ERROR 2012-01-18 18:13:17,185 270769415530: 
INFO 2012-01-18 18:13:17,229 214644855270809: Imported successfully as Make-Up by Alaina Bates. Loc: 620 Warrendale Road, Gibsonia, PA, 
INFO 2012-01-18 18:13:17,697 131017640299982: Imported successfully as Drovers. Loc: , Avella, PA, 
INFO 2012-01-18 18:13:17,959 125307320892762: Imported successfully as flying js. Loc: , , , 
INFO 2012-01-18 18:13:17,991 117849164907523: Imported successfully as Edgewood Baptist Church. Loc: 430 Edgewood Rd, Beaver Falls, PA, 
INFO 2012-01-18 18:13:18,021 151829471496048: Imported successfully as 7 Emergency Locksmiths. Loc: 100 Vip Dr, Wexford, PA, 
INFO 2012-01-18 18:13:18,334 160194777332628: Imported successfully as Family Styles. Loc: 397 Hyde Park Rd, Leechburg, PA, 15656
INFO 2012-01-18 18:13:18,363 173495079340242: Imported successfully as Roots Hair & Nail Salon. Loc: 614 W Main St, Mount Pleasant, PA, 
INFO 2012-01-18 18:13:18,392 186479374696392: Imported successfully as Studio 30 Custom Tattoos. Loc: 14500 US Route 30, Irwin, PA, 
INFO 2012-01-18 18:13:18,425 116040618416569: Imported successfully as First United Presbyterian Church. Loc: 913 Lock St, Tarentum, PA, 
INFO 2012-01-18 18:13:18,427 139980066069481: Record for Place exists
INFO 2012-01-18 18:13:18,429 183212175055076: Record for Place exists
INFO 2012-01-18 18:13:18,431 151234520352: Record for Place exists
ERROR 2012-01-18 18:13:18,431 109714072464490: 
INFO 2012-01-18 18:13:18,824 145246928846492: Imported successfully as Moon Township. Loc: , Coraopolis, PA, 
INFO 2012-01-18 18:13:18,857 105944569446576: Imported successfully as Order of Owls. Loc: 107 New York Ave, Rochester, PA, 
INFO 2012-01-18 18:13:18,885 169482763070112: Imported successfully as Grim's Roadhouse. Loc: 390 Route 30, Imperial, PA, 
INFO 2012-01-18 18:13:18,917 114775065207464: Imported successfully as East Liverpool Review. Loc: 210 East Fourth St., East Liverpool, OH, 
INFO 2012-01-18 18:13:18,919 242888025765417: Record for Place exists
INFO 2012-01-18 18:13:18,951 127792660600972: Imported successfully as Cranberry Highlands Golf Course. Loc: 5601 Freshcorn Rd, Cranberry Twp, PA, , 
INFO 2012-01-18 18:13:18,983 263401163687069: Imported successfully as Mooncrest Knowledge Connection. Loc: 312 Hemlock Drive (Mailing address: 1000 Beaver Grade Road), Moon, PA, 
INFO 2012-01-18 18:13:19,329 174637962547839: Imported successfully as Walmart. Loc: , Mount Pleasant, PA, 
INFO 2012-01-18 18:13:19,751 142451752452116: Imported successfully as Hopewell High School. Loc: 1215 Longvue Ave, Aliquippa, PA, 15001
ERROR 2012-01-18 18:13:19,752 158088854240259: 
INFO 2012-01-18 18:13:19,754 235618489826273: Record for Place exists
INFO 2012-01-18 18:13:19,787 109573902412366: Imported successfully as Holy Family Church. Loc: 787 Freeport Rd, Creighton, PA, 
INFO 2012-01-18 18:13:19,789 217410901603880: Record for Place exists
INFO 2012-01-18 18:13:19,791 178675268824692: Record for Place exists
INFO 2012-01-18 18:13:20,058 177841052264377: Imported successfully as Max n Odis. Loc: , Glassport, PA, 
INFO 2012-01-18 18:13:20,060 106287052735114: Record for Place exists
INFO 2012-01-18 18:13:20,062 113599845339933: Record for Place exists
INFO 2012-01-18 18:13:20,064 127689760623992: Record for Place exists
INFO 2012-01-18 18:13:20,370 140573505995893: Imported successfully as Pittsburgh Mills. Loc: , Tarentum, PA, 
INFO 2012-01-18 18:13:20,405 322522571468: Imported successfully as Humming Valley Alpacas. Loc: 428 Lockwood Rd, Export, PA, 
INFO 2012-01-18 18:13:20,683 122988351085328: Imported successfully as work. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:20,717 173081859375008: Imported successfully as United Croatian Club. Loc: 820 Third Avenue, New Brighton, PA, 
INFO 2012-01-18 18:13:20,746 104957859547685: Imported successfully as Rose Jerry Pastor. Loc: 340 Carolina Ave, Chester, WV, 
INFO 2012-01-18 18:13:21,028 148206811872948: Imported successfully as Arrowhead Lakes. Loc: , Elizabeth, PA, 
INFO 2012-01-18 18:13:21,061 108168325891862: Imported successfully as Y M C A. Loc: 800 Constitution Blvd, New Kensington, PA, 
INFO 2012-01-18 18:13:21,090 145454672144349: Imported successfully as Uni-Marts Inc. Loc: 1400 5th Ave, Ford City, PA, 
INFO 2012-01-18 18:13:21,120 174002379438: Imported successfully as Long's Auto Body Inc.. Loc: 131 McLafferty Rd., Fenelton, PA, 
INFO 2012-01-18 18:13:21,122 159421490807019: Record for Place exists
INFO 2012-01-18 18:13:21,124 115856288435700: Record for Place exists
INFO 2012-01-18 18:13:21,126 144459885604434: Record for Place exists
INFO 2012-01-18 18:13:21,162 111390628910041: Imported successfully as Smith's Top Notch Detailing. Loc: 467 EAST PROSPECT STREET, Washington, PA, 
INFO 2012-01-18 18:13:21,165 199671596714024: Record for Place exists
INFO 2012-01-18 18:13:21,199 132986423390481: Imported successfully as Wolfe Nursery. Loc: 320 Wolfe Nursery Rd, Greensburg, PA, 
INFO 2012-01-18 18:13:21,232 229718991547: Imported successfully as Good Looks Eyewear. Loc: 20215 Route 19, Cranberry, PA, 
INFO 2012-01-18 18:13:21,264 105968762778100: Imported successfully as Wide Receiver Inc. Loc: 707 Herman Rd, Butler, PA, 
INFO 2012-01-18 18:13:21,601 179901748696727: Imported successfully as Olive Garden in Pittsburgh Mills. Loc: , New Kensington, PA, 
INFO 2012-01-18 18:13:21,634 116120315079786: Imported successfully as Soupy's Pub & Restaurant. Loc: 517 3rd Ave, New Brighton, PA, 
INFO 2012-01-18 18:13:22,095 152374881468447: Imported successfully as Mental Health Assocation. Loc: 105 Brighton Ave, Rochester, PA, 15074
INFO 2012-01-18 18:13:22,127 172491172774226: Imported successfully as Be Sure Testing Company, Inc.. Loc: 414 E. Pittsburgh Street, Greensburg, PA, 
INFO 2012-01-18 18:13:22,161 143993685649753: Imported successfully as American Music School of Rock. Loc: 6750 Hollywood Blvd., Delmont, PA, 
INFO 2012-01-18 18:13:22,196 236690179695568: Imported successfully as Thermo Twin Windows. Loc: 1155 Allegheny Ave, Oakmont, PA, 
INFO 2012-01-18 18:13:22,230 413202626616: Imported successfully as Skyvue Restaurant & Lounge. Loc: 3230 Lebanon Church rd., West Mifflin, PA, 
INFO 2012-01-18 18:13:22,262 97786217317: Imported successfully as Cranberry Public Library. Loc: 2525 Rochester Road, Suite 300, Cranberry, PA, 
INFO 2012-01-18 18:13:22,264 128357937264828: Record for Place exists
INFO 2012-01-18 18:13:22,267 194877197217889: Record for Place exists
INFO 2012-01-18 18:13:22,269 146220175481892: Record for Place exists
INFO 2012-01-18 18:13:22,814 152446694805220: Imported successfully as T&T Nails. Loc: , Monaca, PA, 
INFO 2012-01-18 18:13:22,850 115289079042: Imported successfully as Sarris Candies. Loc: 511 Adams Avenue, Canonsburg, PA, 
INFO 2012-01-18 18:13:22,879 108170122558532: Imported successfully as Sixth Ward E B A. Loc: 1126 5th Ave, McKeesport, PA, 
INFO 2012-01-18 18:13:22,911 114031918627978: Imported successfully as Oram's Donut Shop. Loc: 1406 7th Ave, Beaver Falls, PA, 
INFO 2012-01-18 18:13:22,946 147072898641399: Imported successfully as Grandview Golf Club. Loc: 1000 Clubhouse Drive, North Braddock, PA, 
INFO 2012-01-18 18:13:22,976 138064736294332: Imported successfully as Quiznos - New Stanton Travel Plaza. Loc: 724 New Stanton Plaza Rd, Hunker, Pennsylvania, , 
INFO 2012-01-18 18:13:23,283 228400987196183: Imported successfully as Tanger Outlet. Loc: , Canonsburg, PA, 
INFO 2012-01-18 18:13:23,314 115465458472182: Imported successfully as Turkana Golf Course. Loc: 14678 State Route 170, East Liverpool, OH, 
INFO 2012-01-18 18:13:23,344 114916005192826: Imported successfully as New Colony Mobile Home Park & Sales. Loc: 3101 Homestead Duquesne Rd, West Mifflin, PA, 
INFO 2012-01-18 18:13:23,347 115518038467623: Record for Place exists
INFO 2012-01-18 18:13:23,380 120645147947516: Imported successfully as Tatum James K MD Office. Loc: 2299 Brodhead Rd, Aliquippa, PA, 
INFO 2012-01-18 18:13:23,415 130535847018017: Imported successfully as Ritas Ice, Custard and Happiness. Loc: 5138 Route 30, Greensburg, PA, 
INFO 2012-01-18 18:13:23,417 183751808332299: Record for Place exists
INFO 2012-01-18 18:13:23,448 152306754787302: Imported successfully as American Eagle Outfitters. Loc: 428 Pittsburgh Mills Circle, Tarentum, PA, 
INFO 2012-01-18 18:13:23,483 127181197351054: Imported successfully as Applebee's Chippewa. Loc: 850 Chippewa Towne Centre Dr, Beaver Falls, PA, 
INFO 2012-01-18 18:13:23,485 181183455283526: Record for Place exists
INFO 2012-01-18 18:13:23,488 106181022793401: Record for Place exists
INFO 2012-01-18 18:13:23,490 136407359762147: Record for Place exists
INFO 2012-01-18 18:13:23,521 115956211757955: Imported successfully as Midland Roadhouse 19. Loc: 805 Midland Ave, Midland, PA, 
INFO 2012-01-18 18:13:23,523 119725273163: Record for Place exists
INFO 2012-01-18 18:13:23,556 138116802868776: Imported successfully as The Music Room. Loc: 604 Main Street, Irwin, PA, 
INFO 2012-01-18 18:13:23,558 152944788085638: Record for Place exists
INFO 2012-01-18 18:13:23,939 210211329011311: Imported successfully as Yolanda's: Pizza and Italian Restaurant. Loc: , , , 
INFO 2012-01-18 18:13:24,214 234314569963484: Imported successfully as Jack's Cakes. Loc: , Monessen, PA, 
INFO 2012-01-18 18:13:24,246 111460692227116: Imported successfully as Tim Horton's. Loc: 15580 State Route 170, East Liverpool, OH, 
INFO 2012-01-18 18:13:24,658 135031499896393: Imported successfully as Barcelona at Rivers Edge. Loc: , Pittsburgh, PA, 
INFO 2012-01-18 18:13:24,689 178297135531816: Imported successfully as City Oven. Loc: 2000 Village Run Rd, Wexford, PA, 
INFO 2012-01-18 18:13:24,691 113650292002340: Record for Place exists
INFO 2012-01-18 18:13:24,718 223909134303708: Imported successfully as Shangshai. Loc: 612 S Pike Rd                            Ste 103 And 104, Sarver, PA, , 
INFO 2012-01-18 18:13:24,720 148231791868228: Record for Place exists
INFO 2012-01-18 18:13:24,722 179373278740893: Record for Place exists
INFO 2012-01-18 18:13:25,130 130451830358312: Imported successfully as My house. Loc: , Donora, PA, 
INFO 2012-01-18 18:13:25,132 119467721412913: Record for Place exists
INFO 2012-01-18 18:13:25,209 120816844633601: Imported successfully as Renew Skin Care & Laser Center. Loc: 400 Oakbrook Dr, Greensburg, PA, 
INFO 2012-01-18 18:13:25,518 154931937902905: Imported successfully as Wendys belle vernon. Loc: 790 Rostraver Rd, Belle Vernon, PA, 15012
INFO 2012-01-18 18:13:25,553 468539395474: Imported successfully as James Douglas Jewelers. Loc: Rte. 286 1768E Golden Mile Hwy., Monroeville, PA, 
INFO 2012-01-18 18:13:25,555 113781185320665: Record for Place exists
INFO 2012-01-18 18:13:25,557 203232976364697: Record for Place exists
INFO 2012-01-18 18:13:25,887 115263861874292: Imported successfully as Lee's Lanes. Loc: , Leechburg, PA, 
INFO 2012-01-18 18:13:25,917 108151279227387: Imported successfully as Primary Health Medical Center. Loc: 524 Franklin Ave, Aliquippa, PA, 
INFO 2012-01-18 18:13:25,952 146240708731900: Imported successfully as Penn State Beaver Housing & Food Services. Loc: 110 University Drive, Monaca, PA, 
INFO 2012-01-18 18:13:26,226 177406312282025: Imported successfully as Pittsburgh Superstars. Loc: , Cranberry, PA, 
INFO 2012-01-18 18:13:26,260 278876735797: Imported successfully as ePeople Healthcare. Loc: 1108 Ohio River Blvd, Sewickley, PA, 
INFO 2012-01-18 18:13:26,706 152885084773910: Imported successfully as Westmoreland County Community College. Loc: , New Stanton, PA, 
INFO 2012-01-18 18:13:26,741 159154705405: Imported successfully as Wesley United Methodist Church. Loc: 1201 Prescott Street, McKeesport, PA, 
INFO 2012-01-18 18:13:27,019 196983430322135: Imported successfully as My house. Loc: , Natrona Heights, PA, 
INFO 2012-01-18 18:13:27,344 144670518940166: Imported successfully as Cloverleaf Golf Course. Loc: , , , 
INFO 2012-01-18 18:13:27,669 110366299018668: Imported successfully as Northwestern Elementary School. Loc: , Darlington, PA, 
INFO 2012-01-18 18:13:27,707 147628771923432: Imported successfully as John's Barber Shop. Loc: 43 Greensburg St Ste 2, Delmont, PA, 
INFO 2012-01-18 18:13:27,987 185462234809469: Imported successfully as Parks Township Firehall. Loc: 1106 Highland Ave, Vandergrift, PA, 15690
INFO 2012-01-18 18:13:28,018 108136259227541: Imported successfully as Agape Inspirational Books. Loc: 704 Market St, Darlington, PA, 
INFO 2012-01-18 18:13:28,049 114629858567246: Imported successfully as Tyrian Lodge No 644 F & A M. Loc: 118 Allen St, New Kensington, PA, 
INFO 2012-01-18 18:13:28,082 113554088679577: Imported successfully as Monview Family Medical Center. Loc: 447 W Main St Ste 1, Monongahela, PA, 
INFO 2012-01-18 18:13:28,114 145107561628: Imported successfully as Crooked Creek Environmental Learning Center. Loc: 142 Kerr Road, Ford City, PA, 
INFO 2012-01-18 18:13:28,144 186053514776180: Imported successfully as Westmoreland County Blind Association. Loc: 911 South Main Street, Greensburg, PA, 
INFO 2012-01-18 18:13:28,146 202700826417567: Record for Place exists
INFO 2012-01-18 18:13:28,179 146264568728972: Imported successfully as American Hardware. Loc: 1327 Pittsburgh St, Cheswick, PA, 
INFO 2012-01-18 18:13:28,181 126130987466923: Record for Place exists
INFO 2012-01-18 18:13:28,435 207128462640483: Imported successfully as Morgans Pub. Loc: , Elizabeth, PA, 
INFO 2012-01-18 18:13:28,800 200506853308352: Imported successfully as Lower Burrell VFC #3. Loc: 3255 Leechburg Rd, New Kensington, PA, 15068
INFO 2012-01-18 18:13:28,834 149655198444546: Imported successfully as Sun Blessed Garden and Gift Shoppe. Loc: 21 Main St, Leechburg, PA, 
INFO 2012-01-18 18:13:29,100 158125044239233: Imported successfully as YMCA. Loc: 2200 Golden Mile Hwy, Pittsburgh, PA, 15239
INFO 2012-01-18 18:13:29,531 170723833003764: Imported successfully as Neil C. Brown Stadium- Home Of The Bears!. Loc: , , , 
INFO 2012-01-18 18:13:29,563 115687338460891: Imported successfully as Asia Cuisine. Loc: 451 Hyde Park Rd, Leechburg, PA, 
INFO 2012-01-18 18:13:29,593 111552612217995: Imported successfully as Rosedale Beach Club. Loc: 5401 3rd St, Verona, PA, 
INFO 2012-01-18 18:13:29,624 132436406800863: Imported successfully as Stephen's Hairstyling. Loc: 4982 Middle Rd, Gibsonia, PA, 
INFO 2012-01-18 18:13:29,898 207460092615233: Imported successfully as West virginia pan handle. Loc: , Chester, WV, 
INFO 2012-01-18 18:13:29,900 145709682156080: Record for Place exists
INFO 2012-01-18 18:13:29,932 145737955448614: Imported successfully as Freds BP. Loc: 212 W Pittsburgh St, Greensburg, PA, 
INFO 2012-01-18 18:13:30,253 260435783993940: Imported successfully as Buffalo Wild Wings. Loc: , , , 
INFO 2012-01-18 18:13:30,255 129534530458574: Record for Place exists
INFO 2012-01-18 18:13:30,257 202179443153640: Record for Place exists
INFO 2012-01-18 18:13:30,259 150784091599407: Record for Place exists
INFO 2012-01-18 18:13:30,261 227470920602948: Record for Place exists
INFO 2012-01-18 18:13:30,578 133875523329391: Imported successfully as Compu-Net Master. Loc: 445 W Main St, Mount Pleasant, PA, 15666
INFO 2012-01-18 18:13:30,694 202345489797511: Imported successfully as Franks -n- Fries. Loc: 431 Mill Street, Coraopolis, PA, 
INFO 2012-01-18 18:13:30,723 108160622559443: Imported successfully as Krestal's Donut & Coffee Shoppe. Loc: 631 5th Ave, New Brighton, PA, 
INFO 2012-01-18 18:13:30,725 121740517836566: Record for Place exists
INFO 2012-01-18 18:13:30,752 113645245335236: Imported successfully as Ripepi Vincent J DO. Loc: 1200 Mckean Ave, Charleroi, PA, 
INFO 2012-01-18 18:13:30,754 69450049726: Record for Place exists
INFO 2012-01-18 18:13:30,787 117700238255443: Imported successfully as New Life Community Church OD. Loc: 1120 Greenfield Ave, Pittsburgh, PA, 
INFO 2012-01-18 18:13:31,101 211738852173866: Imported successfully as The Willow Room. Loc: 800 Plaza Dr, Belle Vernon, PA, 15012
INFO 2012-01-18 18:13:31,137 131240456926136: Imported successfully as Krebs Chrysler Jeep Dodge. Loc: 100 Krebs Drive, Gibsonia, PA, 
INFO 2012-01-18 18:13:31,474 148470461846540: Imported successfully as Kingdom Hall of Jehovahs Witnesses. Loc: , Cheswick, PA, 
INFO 2012-01-18 18:13:32,037 145313478822117: Imported successfully as Wine & Spirits Stores. Loc: , Belle Vernon, PA, 
INFO 2012-01-18 18:13:47,598 110284182392572: Imported successfully as Main Bowling Center. Loc: 513 S Main St, Greensburg, PA, 15601
INFO 2012-01-18 18:13:47,600 17834989597: Record for Place exists
INFO 2012-01-18 18:13:47,630 108692739149360: Imported successfully as Circleville Vol. Fire Department. Loc: 129 Robbins station Rd, Irwin, PA, 
INFO 2012-01-18 18:13:47,891 134592429980627: Imported successfully as Sons of Italy. Loc: , , , 
INFO 2012-01-18 18:13:47,924 201717773197282: Imported successfully as Thomas A Nolfi INC. Loc: 928 BRODHEAD RD, Coraopolis, PA, 
INFO 2012-01-18 18:13:48,198 143888052353341: Imported successfully as The shit show. Loc: , , , 
